1000

0,1839
5327,4058
5797,7848
7445,3758
8341,9887
9998,6204
9999,2707
10000,1013

0,1105
2571,8955
3895,8327
4292,2666
7658,3954
9937,2108
9991,4647
9992,5044
9996,7410
9999,1276
10000,6548

0,4488
8177,7342
8989,3077
9730,6703
9847,1706
9896,1441
9923,4624
9975,4084
9990,388
9997,9159
9999,3424
10000,627

0,7986
4081,2782
8315,1420
8643,8735
9796,3174
9824,4549
9893,1325
9904,4726
9975,4162
9997,4375
9999,2334
10000,6146

0,1268
2059,4755
3860,5058
6018,4017
9826,4554
9958,7516
9995,8120
9996,8298
9999,1804
10000,8323

0,9773
3643,492
6003,5967
9240,1162
9575,8357
9838,9965
9884,9595
9893,3616
9914,1796
9940,3419
9990,8098
9991,520
9994,388
9996,6037
9998,255
9999,4192
10000,2205

0,195
89,6291
9846,2157
9907,6047
9987,6757
9990,3658
9994,7868
9995,3584
9997,7645
9999,5713
10000,6902

0,6615
8336,2011
8403,5796
8833,5125
9230,4080
9506,4613
9808,2621
9962,8744
9970,364
9980,3941
9987,9496
9992,6148
9999,3248
10000,3300

0,3050
2531,1690
5421,6798
8165,4245
9532,6093
9645,6388
9700,3028
9967,396
9971,6680
9982,1856
9991,494
9993,1696
9995,70
9996,5982
9999,4988
10000,4833

0,3183
345,9502
7110,4812
9978,4641
9995,7497
9997,2308
9999,7163
10000,1485

0,5928
7576,9080
9254,7617
9263,2485
9851,3049
9960,5165
9994,3243
9996,2581
9999,3004
10000,2343

0,4153
2652,5078
7655,3143
9552,178
9858,5844
9882,7238
9964,5296
9993,633
9994,4843
9998,7613
9999,7668
10000,3586

0,2051
6982,6139
8595,5396
9312,5087
9827,2297
9865,8694
9908,6691
9956,2118
9976,2276
9996,7127
9999,6880
10000,3156

0,1983
5046,8820
5482,7899
7042,9881
7664,9998
7694,5394
9233,7087
9697,5871
9887,9745
9894,231
9903,7135
9943,7136
9996,8539
9999,4253
10000,6161

0,6548
562,9677
9854,964
9936,8365
9981,4540
9991,7768
9998,7094
9999,3289
10000,4477

0,714
1770,2782
4619,9970
9114,8582
9163,5398
9752,680
9833,1596
9961,7152
9988,9214
9998,7880
9999,9789
10000,7505

0,1154
2239,9753
8803,1871
8909,6849
9491,5464
9745,8376
9946,5134
9975,7811
9980,4805
9992,5191
9993,8187
9999,4897
10000,229

0,1462
2681,5459
2926,8633
6615,7852
7366,4629
9164,5229
9334,5440
9494,8243
9613,4778
9857,2152
9912,2701
9999,3813
10000,4159

0,3461
6338,6842
8319,3086
8986,1557
9775,3039
9929,7258
9990,1556
9994,3129
9998,1486
9999,4546
10000,8763

0,9572
203,8118
7534,3076
9237,9449
9567,5107
9804,6392
9926,594
9999,6452
10000,407

0,7880
6082,7205
7812,5333
8887,299
9551,2831
9606,9975
9881,8339
9969,1137
9990,5631
9997,8058
9999,4440
10000,8886

0,352
7628,790
9827,8079
9956,8417
9963,4281
9980,3314
9992,7065
9998,2009
9999,3306
10000,9062

0,9720
6660,8069
9183,6325
9644,4579
9909,5922
9947,2808
9959,9583
9981,7716
9993,9419
9998,4027
9999,3532
10000,3029

0,7765
2422,1538
6032,3443
9998,6918
9999,4437
10000,1742

0,8841
3640,1278
3908,2803
9701,2874
9992,8552
9996,3279
9999,157
10000,2299

0,4310
6167,4436
9079,7058
9767,5305
9881,8291
9936,4040
9994,7093
9996,1849
9998,3408
9999,669
10000,7004

0,471
9433,1866
9639,4920
9883,5058
9945,7317
9992,3321
9999,7557
10000,8546

0,6244
6866,2930
9846,6657
9985,8542
9986,8821
9991,3986
9995,2481
9998,2949
9999,4952
10000,2473

0,5151
8461,6188
9721,6727
9817,7019
9822,5930
9925,2981
9940,3048
9968,9117
9994,3379
9998,1183
9999,5430
10000,8017

0,4612
7438,5009
8889,1982
9697,3222
9979,6763
9984,3270
9995,7240
9996,3065
9997,4025
9998,2773
9999,996
10000,8492

0,6318
1639,3416
2249,776
9449,6788
9969,8598
9992,3116
9994,3624
9995,6162
9996,8805
9998,6064
9999,4952
10000,6241

0,807
9827,5679
9832,4850
9845,6739
9943,2907
9947,4281
9981,5108
9982,4090
9999,6561
10000,4510

0,5793
9806,4729
9839,9876
9962,3540
9987,1550
9997,7349
9999,9559
10000,6336

0,9020
292,4727
3471,7880
9196,7707
9270,6665
9724,6827
9932,5816
9937,7069
9950,3247
9976,4914
9996,9622
9997,5994
9998,4492
9999,4616
10000,622

0,9601
7078,3917
8984,8747
9861,4410
9957,6999
9995,1150
9998,1612
9999,1377
10000,9508

0,9460
9603,7536
9733,8229
9926,3031
9967,2103
9993,5063
9997,4848
9999,3624
10000,9209

0,3956
2805,4434
2991,1826
9220,1363
9389,2602
9985,1833
9993,6229
9997,905
9998,7396
9999,2880
10000,3485

0,6040
5297,6864
9360,5469
9519,2274
9632,112
9954,3062
9992,4929
9999,1707
10000,4104

0,1246
4335,2614
9077,4177
9616,1959
9905,2526
9912,4724
9991,6630
9995,6090
9997,1307
9998,1302
9999,4181
10000,7254

0,1849
1985,215
6524,3786
8262,5430
8879,6080
9652,6431
9763,4880
9956,8392
9987,2120
9998,7855
9999,2926
10000,6080

0,1613
8236,7025
9156,1059
9876,3944
9902,6261
9954,7564
9998,5082
9999,5197
10000,4542

0,6253
2708,2138
7126,1452
9960,1856
9993,9464
9995,7415
9998,8886
9999,6061
10000,8830

0,1578
465,8431
8376,470
9342,9529
9914,4083
9924,910
9951,484
9984,4168
9991,8032
9993,4855
9994,8845
9997,1659
9999,5673
10000,4311

0,1433
3231,2058
8021,5683
8067,3734
8421,7361
9583,908
9788,8667
9852,7009
9987,8793
9992,923
9996,3291
9997,516
9999,8509
10000,611

0,5632
9241,4908
9909,5490
9936,5921
9977,1678
9991,3362
9993,729
9994,2019
9998,9232
9999,6119
10000,5273

0,5282
3926,8975
9328,8258
9889,2731
9916,1620
9927,5301
9949,145
9991,8283
9995,5266
9999,4179
10000,9117

0,7580
5523,395
5803,2152
7573,736
9852,7644
9966,6175
9995,6041
9997,4548
9999,4739
10000,9518

0,1883
7117,3647
7627,6480
7923,9083
8656,3945
9504,742
9851,7843
9879,3719
9976,6739
9993,8834
9998,6399
9999,7200
10000,2025

0,4770
6326,849
9489,5536
9669,5895
9781,5430
9928,1441
9991,770
9992,81
9993,3156
9995,5632
9996,4293
9998,7765
9999,6881
10000,137

0,3424
7275,474
9844,9858
9973,9853
9993,7991
9996,30
9998,7727
9999,5444
10000,1071

0,7966
4846,3471
7266,9715
9225,8274
9873,6156
9909,8776
9980,3308
9995,5802
9999,640
10000,5383

0,2281
7761,2651
8046,1157
8351,9492
8651,35
9516,4751
9747,6692
9908,345
9973,1502
9982,9772
9990,5334
9996,117
9997,603
9999,3095
10000,3493

0,9857
243,9226
4897,3731
6346,5251
6997,6251
9812,1246
9931,2244
9934,7146
9995,5811
9996,7226
9998,1108
9999,8430
10000,2410

0,9737
8674,7386
9165,1214
9455,9254
9653,1590
9928,5346
9991,3031
9995,5196
9999,258
10000,8238

0,6409
769,3859
8631,7100
9250,4557
9589,2775
9921,265
9987,3705
9994,5219
9998,7270
9999,9894
10000,4839

0,867
2109,6470
5777,5779
8212,1260
8283,1032
8776,5367
9463,3671
9723,3412
9825,8935
9862,5202
9885,5467
9893,8532
9961,3644
9991,5820
9997,7395
9999,8082
10000,3213

0,4588
1371,675
8608,5967
9965,552
9982,9868
9985,6365
9997,6660
9998,5667
9999,6005
10000,722

0,5415
4623,3534
6596,662
8292,6849
9476,5943
9527,2234
9773,7037
9911,8780
9958,3233
9965,7992
9979,4030
9989,1890
9999,1020
10000,3540

0,9154
5302,1916
5468,9462
5730,9749
5842,3306
6164,2528
9011,4125
9084,8929
9941,5503
9981,4282
9983,9689
9990,4687
9995,4954
9997,8040
9998,128
9999,3625
10000,828

0,7767
8786,7836
9597,4797
9917,5148
9991,8204
9993,5521
9995,9003
9999,8427
10000,5338

0,924
2843,5265
6330,3263
9917,1227
9962,1808
9975,4930
9977,81
9984,1839
9995,8466
9999,544
10000,5987

0,3681
7263,662
7640,6726
9522,9630
9649,5095
9912,7235
9963,179
9994,8516
9997,2965
9998,3937
9999,3316
10000,3030

0,1712
9306,7775
9885,9403
9948,8217
9964,8111
9990,9748
9991,2527
9993,2186
9998,2571
9999,7529
10000,7416

0,3393
5243,1009
5713,5233
9438,4608
9942,6528
9966,704
9977,4806
9992,1186
9995,4118
9996,524
9999,9282
10000,2610

0,1174
9183,2942
9345,60
9361,9201
9578,7593
9961,4582
9972,3921
9993,6901
9999,9362
10000,7023

0,9782
1857,8661
4256,9609
4418,4278
7253,7837
8599,7258
9738,2108
9763,7893
9866,4447
9888,7979
9913,4456
9937,1385
9967,2558
9999,9289
10000,7069

0,8052
542,3314
3448,4924
4103,2093
6719,3253
9982,1135
9997,1000
9998,1741
9999,2498
10000,4574

0,4787
8227,9613
9616,6214
9673,6942
9810,6948
9922,363
9983,7567
9984,1530
9997,2334
9998,2972
9999,1632
10000,3506

0,280
1074,8178
6810,2083
9988,135
9989,4759
9999,9483
10000,9299

0,5
8052,80
8267,8085
9958,8536
9967,5736
9994,4354
9997,5907
9998,4210
9999,6957
10000,8541

0,8621
9908,2671
9962,5413
9999,5826
10000,9330

0,6933
3536,9740
4736,906
7632,661
9960,6027
9961,3988
9978,5564
9993,6991
9995,3312
9999,6806
10000,3494

0,9952
978,1092
9891,3547
9922,7398
9934,5448
9979,6590
9981,7120
9988,35
9998,6412
9999,8521
10000,8467

0,6284
9130,6034
9233,6496
9674,878
9863,3234
9868,3422
9872,7830
9944,675
9979,7201
9986,5248
9992,8398
9993,8372
9995,8056
9999,2223
10000,4295

0,1882
9921,5121
9977,1982
9987,7779
9996,7931
9997,8063
9999,2334
10000,1165

0,947
738,7040
8831,6244
9017,8250
9149,7598
9784,3476
9953,5465
9985,5569
9986,2252
9988,5879
9996,3985
9997,4496
9999,8466
10000,8670

0,4612
6318,308
9430,3714
9935,2214
9992,9566
9996,1908
9997,7363
9999,4670
10000,3263

0,8357
4250,7969
6993,9129
8234,2362
9589,1192
9604,3653
9958,8214
9996,1083
9998,6858
9999,6701
10000,5570

0,9245
3277,350
6276,8760
8573,3194
8857,7748
9717,318
9883,8732
9888,724
9932,9963
9975,8825
9998,9436
9999,5346
10000,7904

0,4366
4511,9478
6371,9091
7300,2574
9655,220
9660,4640
9672,3816
9714,1899
9898,7978
9918,1621
9932,8877
9971,265
9988,8788
9998,6433
9999,8133
10000,5561

0,7697
2261,1701
7619,9541
7816,408
8074,6306
9588,7721
9998,5988
9999,5625
10000,6041

0,3428
6981,3238
9269,7686
9678,1027
9909,1237
9942,5548
9966,1886
9973,7940
9981,3196
9994,2134
9998,8804
9999,4489
10000,1484

0,6469
897,1073
6480,3120
8181,5050
8882,1049
9537,4696
9886,6939
9913,8685
9986,2889
9989,4978
9995,2464
9997,3824
9999,3093
10000,6925

0,2193
430,2540
8734,931
8783,8876
9908,2445
9950,6009
9997,6519
9999,9417
10000,1261

0,1522
559,4485
5706,4107
8601,167
8653,4287
9798,7575
9860,7684
9999,352
10000,9435

0,8031
7453,7403
7808,777
9785,7214
9860,6319
9912,5639
9940,1929
9946,1611
9979,4260
9987,2742
9990,6255
9992,6371
9997,6428
9999,7905
10000,6072

0,4402
9201,6448
9878,9454
9984,2305
9987,4409
9991,3322
9996,4675
9998,9524
9999,2608
10000,6361

0,8456
3785,5579
6876,1670
9287,2457
9513,8193
9782,5487
9832,4709
9976,4890
9985,6051
9995,7527
9999,3853
10000,7036

0,5632
47,7963
3528,5096
4757,4093
8891,6027
8930,3494
9681,5719
9826,2305
9943,8298
9973,6298
9995,963
9996,9739
9998,3415
9999,8958
10000,6121

0,4577
1760,9952
6412,1279
6764,9161
8076,5081
9031,1023
9528,2135
9923,9843
9953,8860
9964,9481
9981,6416
9993,2831
9998,8628
9999,6535
10000,769

0,8808
4193,8256
4985,4814
5330,2536
5965,9714
8316,6007
8402,7816
9517,2035
9584,5317
9683,5723
9748,4373
9905,9723
9939,7917
9986,676
9995,1369
9996,3929
9999,7833
10000,4510

0,6722
6891,149
7826,7950
9345,2874
9919,9687
9945,1208
9983,7603
9992,8330
9995,8833
9999,5452
10000,292

0,714
7607,735
9903,3318
9945,3722
9980,5623
9987,8345
9989,8244
9995,5132
9996,1256
9999,6167
10000,8930

0,6574
1566,6739
8797,120
9135,8462
9385,7949
9889,7293
9953,1490
9999,9155
10000,487

0,9264
7711,5058
9409,9649
9448,3964
9462,4807
9726,6735
9926,7100
9975,5434
9978,2986
9984,7065
9991,8248
9994,2734
9999,4943
10000,1879

0,8093
4286,2683
4741,6378
5442,1356
9510,476
9559,6459
9953,5267
9968,2806
9979,8605
9996,4341
9998,9201
9999,9283
10000,5547

0,9507
9755,7148
9894,8281
9960,6269
9988,7742
9999,3497
10000,5252

0,9782
1356,8921
7635,3909
9056,5281
9145,9585
9892,1372
9980,8157
9982,2414
9983,5309
9993,913
9998,8723
9999,1053
10000,5476

0,9557
3916,2900
4432,5169
5055,2166
8826,8158
9990,3380
9998,6898
9999,5331
10000,7925

0,2054
5797,6878
9835,708
9944,7607
9953,8104
9957,1254
9998,8305
9999,8761
10000,3205

0,1820
9317,3353
9669,7993
9812,2161
9874,655
9948,2757
9998,4039
9999,9071
10000,6170

0,5973
2401,234
6863,8468
8911,6049
9009,6617
9891,486
9930,9452
9995,6937
9996,1408
9999,6613
10000,4393

0,1326
9883,4988
9968,8283
9976,3706
9983,7434
9987,763
9997,7385
9999,1286
10000,9756

0,7519
5597,8396
7941,50
9336,3580
9945,833
9987,1508
9995,9774
9999,3423
10000,2547

0,1267
4802,3262
9063,5472
9386,4489
9679,4599
9888,2770
9953,2338
9986,2422
9989,4314
9995,9497
9997,6752
9999,6363
10000,131

0,3427
5256,3976
9954,6196
9995,302
9998,6762
9999,2650
10000,7620

0,8415
9753,2219
9847,2720
9892,9472
9916,2116
9980,3419
9998,7616
9999,1418
10000,5070

0,3189
8266,860
8818,8303
9687,8739
9960,3979
9965,8394
9979,9529
9985,5343
9992,9159
9997,1684
9998,7336
9999,9375
10000,8329

0,8224
255,6513
4648,1849
7529,1110
7804,7851
8424,523
9130,3791
9376,2152
9668,3807
9905,1931
9979,7125
9987,5057
9998,7957
9999,1106
10000,1712

0,6535
5508,3183
9812,8908
9998,2747
9999,4607
10000,6382

0,6386
235,447
4985,5131
5175,6210
5394,5839
6551,964
9789,2288
9850,112
9978,3394
9990,8780
9999,9993
10000,7958

0,9649
4936,4002
9039,2064
9440,7846
9782,6803
9903,7187
9954,6919
9977,9217
9998,3105
9999,5070
10000,7229

0,375
6131,1889
8111,9589
9238,5563
9655,7495
9932,3905
9980,3719
9994,5973
9998,2386
9999,2810
10000,1878

0,9144
2497,5398
4335,6463
6964,8775
9024,3762
9173,1989
9805,168
9992,9554
9999,9362
10000,9484

0,9609
23,7099
217,104
2198,1320
4092,4831
8121,8117
8556,5161
9312,6450
9815,4015
9987,1241
9997,7518
9998,1477
9999,3634
10000,9456

0,9685
9845,8293
9980,4773
9999,2801
10000,3543

0,4952
6183,708
6510,960
7889,810
9156,5533
9302,5544
9616,9383
9990,4846
9998,4114
9999,2378
10000,5903

0,4265
217,9133
7193,7235
9773,6689
9904,9250
9957,652
9994,5605
9999,9161
10000,1553

0,4529
5639,1092
7086,8565
7506,4376
8640,2593
9653,836
9954,6930
9974,5561
9995,7141
9997,8199
9999,2852
10000,7179

0,1196
8805,5113
9730,5821
9824,243
9899,7365
9919,5030
9981,35
9983,7959
9993,3126
9998,4030
9999,1053
10000,5171

0,4955
6721,5255
8712,5314
9310,4501
9729,1087
9947,7692
9985,610
9998,7228
9999,2050
10000,4467

0,9858
6515,7949
6996,6140
8246,3649
9563,6368
9952,4909
9978,9021
9986,5031
9992,6366
9997,1677
9999,7015
10000,6925

0,4261
9928,1616
9971,5746
9985,1938
9993,1553
9994,1829
9996,5066
9999,6970
10000,8229

0,7999
5405,7353
5410,4567
9481,8328
9511,167
9631,4238
9806,8446
9873,1747
9887,3665
9982,6347
9992,2115
9999,6225
10000,656

0,9996
1672,579
3251,4332
3417,5503
9559,232
9971,4423
9972,2160
9980,8473
9996,8113
9999,5338
10000,8804

0,515
7859,5563
9444,7020
9881,8044
9980,8065
9986,2764
9997,3472
9999,7493
10000,6116

0,2157
8397,962
9152,1500
9661,2862
9925,922
9954,3325
9958,3157
9993,5270
9998,5439
9999,3050
10000,3827

0,7794
2332,7606
6171,9684
7519,6028
9304,6871
9467,5231
9961,3841
9980,4308
9988,2088
9995,929
9996,2975
9999,1612
10000,2032

0,411
2175,5605
2555,4842
5666,4895
9591,3809
9964,7703
9984,904
9989,8276
9999,2308
10000,8073

0,1940
797,9959
7244,1565
7943,308
8438,7382
9309,1180
9818,8029
9839,5551
9856,6136
9990,5011
9994,8648
9996,9970
9997,8097
9999,2246
10000,4743

0,2172
362,763
8510,2408
8781,4240
9078,4569
9787,7293
9958,8881
9996,9643
9999,379
10000,5391

0,5423
7536,4962
9959,5345
9977,6179
9990,1123
9994,6634
9998,1186
9999,614
10000,4345

0,4699
8081,2528
9701,8892
9779,2248
9986,9758
9997,7872
9998,5416
9999,5204
10000,3288

0,9209
1307,6852
2517,6909
3661,5481
6303,2554
6781,8709
9312,1341
9384,6268
9970,7369
9992,7370
9996,3885
9997,6108
9998,866
9999,7556
10000,5945

0,6255
5850,8427
7299,8762
9072,5034
9769,4883
9795,5067
9893,2489
9927,8049
9944,8287
9973,9508
9983,904
9986,1288
9992,997
9995,5971
9997,6327
9999,9223
10000,3132

0,9224
3156,4152
9313,8264
9569,7226
9636,8310
9843,2212
9847,37
9894,4053
9950,742
9966,8908
9997,3396
9998,1852
9999,3265
10000,8333

0,3783
8515,214
9239,1345
9668,4154
9751,4660
9834,506
9852,2873
9926,3349
9987,5219
9995,9398
9999,246
10000,1890

0,3926
2769,5297
5189,2286
9290,6487
9720,3186
9885,5151
9962,1873
9984,7778
9990,5042
9995,6098
9996,7893
9998,881
9999,8154
10000,6183

0,9705
4495,1342
6496,8140
6605,8987
9777,3490
9908,7734
9970,3209
9992,2056
9997,4195
9999,9089
10000,9933

0,2426
1270,6710
3913,1368
7443,8930
7998,5987
8543,9068
8884,9025
9793,6540
9956,8074
9995,8314
9996,7803
9999,9700
10000,2841

0,2697
2952,4402
4719,2390
5430,7239
9153,2341
9684,6438
9801,4853
9828,5812
9995,9521
9996,7315
9998,4631
9999,3086
10000,3979

0,4263
4212,2579
7558,6438
9856,2523
9859,666
9975,7738
9996,3691
9997,9746
9998,8948
9999,2891
10000,7350

0,4265
1463,1293
4544,8076
8956,4426
9692,9968
9703,3114
9802,3562
9891,4518
9919,3346
9946,8680
9958,6237
9975,9685
9979,9948
9994,7072
9999,5746
10000,5504

0,6696
3550,6721
8273,4914
8810,9453
8873,5391
9964,3188
9995,3182
9998,9004
9999,1289
10000,4234

0,6096
4934,6344
5216,8061
8695,8586
9375,9893
9878,8242
9929,6831
9950,5113
9956,8934
9976,872
9999,1914
10000,5465

0,8658
8211,9778
9076,3676
9499,8580
9896,761
9950,8767
9964,679
9993,6664
9996,5851
9997,8829
9999,2751
10000,1015

0,3608
9682,6714
9814,6984
9893,1292
9950,4144
9970,3120
9991,6077
9997,595
9998,9933
9999,2616
10000,299

0,4937
1075,4527
7524,8568
8728,3704
8962,48
9017,7598
9258,9259
9409,4576
9991,6157
9994,6039
9996,2957
9998,8473
9999,3501
10000,7490

0,4424
7982,185
8998,6795
9291,182
9940,9398
9993,7914
9995,1140
9996,8638
9998,7557
9999,4022
10000,1696

0,6976
3118,2900
9817,6869
9876,9385
9886,1836
9975,7813
9982,5419
9984,2870
9996,3368
9999,6948
10000,9161

0,4167
7648,2866
8642,4235
9058,5824
9398,761
9677,1141
9702,828
9951,4807
9957,4970
9974,7698
9978,8110
9992,2286
9998,2551
9999,8662
10000,4734

0,4315
2316,2761
7198,5716
9196,9008
9976,8927
9993,6495
9999,6794
10000,4471

0,5033
3740,9054
8246,9539
8638,5323
9127,532
9498,5428
9688,3650
9814,9939
9841,9256
9851,6569
9966,2970
9976,5594
9978,8795
9979,214
9988,8972
9996,4176
9998,9268
9999,8893
10000,7847

0,561
9321,4250
9905,9732
9998,3992
9999,3065
10000,16

0,4817
530,832
2463,5530
7206,2573
9739,9773
9876,9282
9926,9222
9968,1588
9993,5549
9996,4413
9998,9661
9999,1416
10000,9332

0,994
2249,9578
9659,7874
9862,5909
9981,3376
9997,8249
9999,2045
10000,790

0,5987
2195,8015
8480,3961
9498,1665
9913,644
9968,7525
9975,907
9984,5295
9996,9066
9997,8287
9999,1404
10000,3862

0,9124
215,4714
4550,6948
8475,6564
9326,4289
9815,8840
9978,801
9992,8809
9996,9070
9997,8105
9999,208
10000,6463

0,1693
9263,1590
9553,9329
9957,5197
9995,8777
9999,6129
10000,5495

0,6294
7622,1755
9009,8190
9121,6416
9661,5902
9919,7632
9935,5288
9967,3781
9985,6450
9989,9813
9992,6876
9998,1784
9999,5519
10000,6223

0,4347
2201,1445
4900,3128
9386,6326
9686,4008
9964,9372
9986,9258
9992,6651
9995,3162
9996,5089
9997,155
9999,2335
10000,1776

0,6101
3222,831
9802,626
9875,8425
9981,8114
9998,9663
9999,602
10000,963

0,3668
8936,7033
9510,9207
9593,8503
9958,354
9977,9290
9986,3138
9992,4765
9998,1674
9999,6381
10000,6428

0,3653
4854,1429
5354,97
6892,223
7051,8646
9804,6488
9989,9972
9991,3092
9997,9757
9998,9139
9999,9499
10000,3499

0,1534
7427,6038
9134,5095
9871,1784
9998,9385
9999,9559
10000,8824

0,6858
2091,6700
5053,8681
6938,3259
7974,8316
9434,2104
9756,4690
9885,1634
9961,6482
9987,3223
9998,7734
9999,5261
10000,7120

0,7397
1738,8818
3165,3208
6567,8901
8973,6945
9954,6738
9957,2214
9974,9044
9977,9564
9997,5761
9999,2391
10000,6707

0,1535
8170,6668
9524,9036
9737,7814
9857,8687
9920,6979
9945,2775
9965,9542
9969,1611
9976,1792
9998,8106
9999,3832
10000,2221

0,9768
4629,1224
6152,3876
9616,9179
9692,1386
9949,6270
9983,6828
9999,5672
10000,4971

0,4492
6605,4512
7685,1259
8395,6933
9992,5649
9999,2613
10000,1121

0,6932
9135,2322
9735,5639
9897,2157
9944,1117
9948,487
9953,7603
9985,8438
9992,6572
9999,4528
10000,6970

0,4550
4698,838
6187,8197
9578,1303
9818,6795
9848,115
9986,1585
9990,2362
9992,3216
9996,5575
9998,6169
9999,7086
10000,7417

0,2623
4232,5198
6874,6344
8876,8035
8924,2615
9452,6152
9504,8090
9844,6929
9870,3344
9896,4394
9945,9820
9974,2262
9995,8378
9998,2249
9999,2605
10000,8057

0,8924
6522,6644
6530,278
6682,1218
8459,6085
9356,377
9985,4372
9999,1467
10000,7178

0,6202
4564,8236
5658,9286
7334,315
9601,6041
9715,3246
9862,7136
9955,2937
9956,5553
9999,1999
10000,6282

0,4612
9369,4225
9988,3579
9998,2054
9999,8244
10000,2070

0,5364
3249,6959
9098,6378
9148,1459
9483,5575
9688,8083
9920,3115
9929,6223
9942,1882
9982,8652
9983,1653
9994,3665
9996,818
9997,9627
9998,5730
9999,4703
10000,1250

0,9372
7857,9195
9489,4477
9828,4735
9962,5190
9974,3790
9985,4574
9994,3730
9995,7426
9996,610
9999,3971
10000,5261

0,3876
6018,6188
9125,6763
9755,2587
9910,195
9973,6656
9992,9664
9998,807
9999,5065
10000,5952

0,7626
3859,2585
6462,8047
7872,266
8597,7317
8727,8991
9133,6564
9222,4855
9710,6366
9770,1994
9868,633
9949,9101
9994,6852
9999,4195
10000,4309

0,9454
4084,7826
8568,9878
9317,1277
9484,686
9823,459
9843,127
9889,9893
9990,126
9994,1172
9997,2064
9999,4546
10000,7258

0,7151
1102,7570
4225,3386
6284,9337
7970,9990
9016,7285
9738,4510
9969,8000
9999,4344
10000,4573

0,2359
1926,1962
8504,673
